Addr: 2 ; Command: 1 ; Pressure: 0,1722565 kPa ; Time: 22:29:42.345 ; Date: 27.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8139000 kPa ; Time: 7:32:00.181 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8133300 kPa ; Time: 7:32:01.203 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8138800 kPa ; Time: 7:32:02.209 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8133200 kPa ; Time: 7:32:03.208 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8150700 kPa ; Time: 7:32:04.228 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8180800 kPa ; Time: 7:32:05.242 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8173700 kPa ; Time: 7:32:06.258 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8191800 kPa ; Time: 7:32:07.258 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8173400 kPa ; Time: 7:32:08.261 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8162300 kPa ; Time: 7:32:09.274 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8156900 kPa ; Time: 7:32:10.325 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8133100 kPa ; Time: 7:32:11.278 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8133200 kPa ; Time: 7:32:12.291 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8145100 kPa ; Time: 7:32:13.296 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8145100 kPa ; Time: 7:32:14.310 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8138800 kPa ; Time: 7:32:15.310 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8168300 kPa ; Time: 7:32:16.339 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8180800 kPa ; Time: 7:32:17.313 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8157100 kPa ; Time: 7:32:18.329 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8168200 kPa ; Time: 7:32:19.330 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8150700 kPa ; Time: 7:32:20.336 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8145100 kPa ; Time: 7:32:21.336 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8168000 kPa ; Time: 7:32:22.383 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8162200 kPa ; Time: 7:32:23.352 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8121100 kPa ; Time: 7:32:24.381 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8150600 kPa ; Time: 7:32:25.369 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8173400 kPa ; Time: 7:32:26.382 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8186100 kPa ; Time: 7:32:27.437 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8186000 kPa ; Time: 7:32:28.374 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8191700 kPa ; Time: 7:32:29.372 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8180400 kPa ; Time: 7:32:30.392 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8203100 kPa ; Time: 7:32:31.414 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8209200 kPa ; Time: 7:32:32.412 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8197300 kPa ; Time: 7:32:33.413 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8186100 kPa ; Time: 7:32:34.414 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8197300 kPa ; Time: 7:32:35.431 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8180500 kPa ; Time: 7:32:36.404 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8186400 kPa ; Time: 7:32:37.447 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8186400 kPa ; Time: 7:32:38.434 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8215600 kPa ; Time: 7:32:39.434 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8203000 kPa ; Time: 7:32:40.453 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8191800 kPa ; Time: 7:32:41.484 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8209400 kPa ; Time: 7:32:42.482 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8203200 kPa ; Time: 7:32:43.500 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8221400 kPa ; Time: 7:32:44.557 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8226900 kPa ; Time: 7:32:45.506 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8215500 kPa ; Time: 7:32:46.520 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8215700 kPa ; Time: 7:32:47.535 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8238800 kPa ; Time: 7:32:48.532 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8250700 kPa ; Time: 7:32:49.535 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8221400 kPa ; Time: 7:32:50.536 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8215700 kPa ; Time: 7:32:51.552 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8209500 kPa ; Time: 7:32:52.563 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8203300 kPa ; Time: 7:32:53.574 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8209500 kPa ; Time: 7:32:54.580 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8203100 kPa ; Time: 7:32:55.582 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8203200 kPa ; Time: 7:32:56.586 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8221400 kPa ; Time: 7:32:57.600 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244500 kPa ; Time: 7:32:58.632 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8233600 kPa ; Time: 7:32:59.614 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244800 kPa ; Time: 7:33:00.629 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244700 kPa ; Time: 7:33:01.644 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244600 kPa ; Time: 7:33:02.656 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8251000 kPa ; Time: 7:33:03.657 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8257300 kPa ; Time: 7:33:04.657 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8251100 kPa ; Time: 7:33:05.670 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8274100 kPa ; Time: 7:33:06.654 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8268400 kPa ; Time: 7:33:07.657 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8274100 kPa ; Time: 7:33:08.669 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8268400 kPa ; Time: 7:33:09.670 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8257300 kPa ; Time: 7:33:10.700 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8262800 kPa ; Time: 7:33:11.727 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8262800 kPa ; Time: 7:33:12.731 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8239000 kPa ; Time: 7:33:13.714 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8262800 kPa ; Time: 7:33:14.759 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8268200 kPa ; Time: 7:33:15.789 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8273800 kPa ; Time: 7:33:16.759 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8262800 kPa ; Time: 7:33:17.757 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8262900 kPa ; Time: 7:33:18.776 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244500 kPa ; Time: 7:33:19.805 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8233300 kPa ; Time: 7:33:20.786 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8215900 kPa ; Time: 7:33:21.786 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8203500 kPa ; Time: 7:33:22.788 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8181100 kPa ; Time: 7:33:23.788 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8192400 kPa ; Time: 7:33:24.801 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8198000 kPa ; Time: 7:33:25.803 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8181200 kPa ; Time: 7:33:26.802 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8186900 kPa ; Time: 7:33:27.818 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8192400 kPa ; Time: 7:33:28.834 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8203500 kPa ; Time: 7:33:29.830 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8215900 kPa ; Time: 7:33:30.830 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8215700 kPa ; Time: 7:33:31.831 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8209400 kPa ; Time: 7:33:32.859 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8215800 kPa ; Time: 7:33:33.856 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8209400 kPa ; Time: 7:33:34.873 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8233300 kPa ; Time: 7:33:35.871 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244500 kPa ; Time: 7:33:36.873 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8233300 kPa ; Time: 7:33:37.872 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8233300 kPa ; Time: 7:33:38.887 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8238800 kPa ; Time: 7:33:39.875 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8238800 kPa ; Time: 7:33:40.889 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8256900 kPa ; Time: 7:33:41.898 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8262600 kPa ; Time: 7:33:42.917 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8250900 kPa ; Time: 7:33:43.918 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8262900 kPa ; Time: 7:33:44.918 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8274100 kPa ; Time: 7:33:45.947 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244700 kPa ; Time: 7:33:46.913 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8262900 kPa ; Time: 7:33:47.929 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8251000 kPa ; Time: 7:33:48.916 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8239200 kPa ; Time: 7:33:49.905 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8233600 kPa ; Time: 7:33:50.908 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8239000 kPa ; Time: 7:33:51.913 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244700 kPa ; Time: 7:33:52.916 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244500 kPa ; Time: 7:33:53.931 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244500 kPa ; Time: 7:33:54.918 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8227100 kPa ; Time: 7:33:55.935 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244300 kPa ; Time: 7:33:56.918 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244200 kPa ; Time: 7:33:57.948 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244400 kPa ; Time: 7:33:58.964 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8244200 kPa ; Time: 7:33:59.980 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8256900 kPa ; Time: 7:34:00.989 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8250700 kPa ; Time: 7:34:02.007 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8256900 kPa ; Time: 7:34:03.004 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8273900 kPa ; Time: 7:34:04.024 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8268400 kPa ; Time: 7:34:05.026 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8268200 kPa ; Time: 7:34:06.012 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8268100 kPa ; Time: 7:34:07.049 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8286400 kPa ; Time: 7:34:08.032 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8268200 kPa ; Time: 7:34:09.033 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8280400 kPa ; Time: 7:34:10.050 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8297900 kPa ; Time: 7:34:11.038 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8304100 kPa ; Time: 7:34:12.037 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8309800 kPa ; Time: 7:34:13.034 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8321800 kPa ; Time: 7:34:14.039 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8339300 kPa ; Time: 7:34:15.034 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8344800 kPa ; Time: 7:34:16.033 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8345000 kPa ; Time: 7:34:17.093 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8351000 kPa ; Time: 7:34:18.032 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8351100 kPa ; Time: 7:34:19.048 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8357300 kPa ; Time: 7:34:20.051 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8350800 kPa ; Time: 7:34:21.053 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8351000 kPa ; Time: 7:34:22.058 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8350900 kPa ; Time: 7:34:23.089 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8362800 kPa ; Time: 7:34:24.076 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8350800 kPa ; Time: 7:34:25.063 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8344500 kPa ; Time: 7:34:26.075 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8350700 kPa ; Time: 7:34:27.083 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8333400 kPa ; Time: 7:34:28.101 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8327700 kPa ; Time: 7:34:29.117 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8344500 kPa ; Time: 7:34:30.148 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8338900 kPa ; Time: 7:34:31.138 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8338900 kPa ; Time: 7:34:32.158 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8357000 kPa ; Time: 7:34:33.157 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8350800 kPa ; Time: 7:34:34.204 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8344500 kPa ; Time: 7:34:35.158 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8357000 kPa ; Time: 7:34:36.162 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8362700 kPa ; Time: 7:34:37.173 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8344500 kPa ; Time: 7:34:38.159 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8344500 kPa ; Time: 7:34:39.166 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8350900 kPa ; Time: 7:34:40.159 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8333400 kPa ; Time: 7:34:41.163 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8357200 kPa ; Time: 7:34:42.160 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8368500 kPa ; Time: 7:34:43.180 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8363000 kPa ; Time: 7:34:44.194 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8380600 kPa ; Time: 7:34:45.197 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8392500 kPa ; Time: 7:34:46.196 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8410000 kPa ; Time: 7:34:47.189 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8404500 kPa ; Time: 7:34:48.207 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8404500 kPa ; Time: 7:34:49.227 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8415500 kPa ; Time: 7:34:50.240 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8409900 kPa ; Time: 7:34:51.288 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8404200 kPa ; Time: 7:34:52.258 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8415500 kPa ; Time: 7:34:53.261 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8398200 kPa ; Time: 7:34:54.289 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8398100 kPa ; Time: 7:34:55.292 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8404400 kPa ; Time: 7:34:56.306 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8404400 kPa ; Time: 7:34:57.289 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8415800 kPa ; Time: 7:34:58.280 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8422000 kPa ; Time: 7:34:59.280 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8404500 kPa ; Time: 7:35:00.285 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8428200 kPa ; Time: 7:35:01.284 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8433700 kPa ; Time: 7:35:02.286 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8428300 kPa ; Time: 7:35:03.289 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8433800 kPa ; Time: 7:35:04.288 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8445000 kPa ; Time: 7:35:05.277 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8445000 kPa ; Time: 7:35:06.278 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8451100 kPa ; Time: 7:35:07.282 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8444700 kPa ; Time: 7:35:08.335 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8439600 kPa ; Time: 7:35:09.290 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8445000 kPa ; Time: 7:35:10.303 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8468600 kPa ; Time: 7:35:11.337 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8444700 kPa ; Time: 7:35:12.323 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8421700 kPa ; Time: 7:35:13.350 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8409700 kPa ; Time: 7:35:14.340 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8421900 kPa ; Time: 7:35:15.342 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8409800 kPa ; Time: 7:35:16.358 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8392300 kPa ; Time: 7:35:17.361 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8380600 kPa ; Time: 7:35:18.364 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8368800 kPa ; Time: 7:35:19.358 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8380500 kPa ; Time: 7:35:20.378 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8415500 kPa ; Time: 7:35:21.376 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8415500 kPa ; Time: 7:35:22.394 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8439600 kPa ; Time: 7:35:23.391 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8445100 kPa ; Time: 7:35:24.410 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8451300 kPa ; Time: 7:35:25.455 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8445100 kPa ; Time: 7:35:26.419 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8439600 kPa ; Time: 7:35:27.407 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8439600 kPa ; Time: 7:35:28.423 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8439400 kPa ; Time: 7:35:29.442 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8445100 kPa ; Time: 7:35:30.445 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8445100 kPa ; Time: 7:35:31.460 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8439600 kPa ; Time: 7:35:32.475 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8457900 kPa ; Time: 7:35:33.485 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8475300 kPa ; Time: 7:35:34.491 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8510400 kPa ; Time: 7:35:35.504 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8498600 kPa ; Time: 7:35:36.508 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8498500 kPa ; Time: 7:35:37.525 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8510400 kPa ; Time: 7:35:38.524 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8510400 kPa ; Time: 7:35:39.557 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8504900 kPa ; Time: 7:35:40.523 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8498500 kPa ; Time: 7:35:41.538 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8481100 kPa ; Time: 7:35:42.540 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8451900 kPa ; Time: 7:35:43.540 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8469400 kPa ; Time: 7:35:44.537 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8469200 kPa ; Time: 7:35:45.535 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8463700 kPa ; Time: 7:35:46.535 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8469400 kPa ; Time: 7:35:47.539 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8481300 kPa ; Time: 7:35:48.527 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8510900 kPa ; Time: 7:35:49.540 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8529100 kPa ; Time: 7:35:50.545 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8540100 kPa ; Time: 7:35:51.532 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8534800 kPa ; Time: 7:35:52.546 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8522000 kPa ; Time: 7:35:53.561 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8522100 kPa ; Time: 7:35:54.574 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8529100 kPa ; Time: 7:35:55.576 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -96,8522100 kPa ; Time: 7:35:56.614 ; Date: 28.11.2020
